data,category,region,uf,volume
dez/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,58045
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,121440
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,620
dez/16,Engrenagens e Sistemas Circulatórios,SUL,PR,8804
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3927364
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,647027
dez/16,Engrenagens e Sistemas Circulatórios,SUL,RS,90887
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,615
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,581081
dez/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,121073
dez/16,Isolante Tipo A,SUDESTE,RJ,929000
dez/16,Isolante Tipo A,SUDESTE,RJ,65381
dez/16,Isolante Tipo A,SUDESTE,SP,97984
dez/16,Isolante Tipo A,SUDESTE,SP,36808
dez/16,Isolante Tipo B,SUDESTE,SP,160
dez/16,Isolante Tipo B,SUDESTE,SP,68991
dez/16,Isolante Tipo B,SUDESTE,SP,14
dez/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,2368108
dez/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,290895
dez/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,167072
dez/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,103540
dez/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1110262
dez/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,158047
dez/16,Ciclo Otto,NORTE,AM,58784
dez/16,Ciclo Otto,NORDESTE,BA,506990
dez/16,Ciclo Otto,SUDESTE,MG,4285165
dez/16,Ciclo Otto,SUDESTE,MG,6715
dez/16,Ciclo Otto,CENTRO OESTE,MS,102741
dez/16,Ciclo Otto,SUL,PR,478035
dez/16,Ciclo Otto,SUDESTE,RJ,32438977
dez/16,Ciclo Otto,SUDESTE,RJ,7712554
dez/16,Ciclo Otto,SUL,RS,3336
dez/16,Ciclo Otto,SUDESTE,SP,264
dez/16,Ciclo Otto,SUDESTE,SP,4006573
dez/16,Ciclo Otto,SUDESTE,SP,96979
dez/16,Ciclo Diesel,NORTE,AM,54464
dez/16,Ciclo Diesel,NORDESTE,BA,191114
dez/16,Ciclo Diesel,SUDESTE,MG,2370233
dez/16,Ciclo Diesel,SUDESTE,MG,14328
dez/16,Ciclo Diesel,CENTRO OESTE,MS,27660
dez/16,Ciclo Diesel,CENTRO OESTE,MT,2960
dez/16,Ciclo Diesel,SUL,PR,193333
dez/16,Ciclo Diesel,SUDESTE,RJ,25697984
dez/16,Ciclo Diesel,SUDESTE,RJ,3998984
dez/16,Ciclo Diesel,SUL,RS,5248
dez/16,Ciclo Diesel,SUDESTE,SP,3276
dez/16,Ciclo Diesel,SUDESTE,SP,1547291
dez/16,Ciclo Diesel,SUDESTE,SP,157220
dez/16,Motores 2 tempos,NORDESTE,BA,488
dez/16,Motores 2 tempos,SUDESTE,MG,7404
dez/16,Motores 2 tempos,SUL,PR,11475
dez/16,Motores 2 tempos,SUDESTE,RJ,836340
dez/16,Motores 2 tempos,SUDESTE,RJ,84848
dez/16,Motores 2 tempos,SUDESTE,SP,55176
dez/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,19020
dez/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,144924
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,2651302
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,20325
dez/16,Transmissões e Sistemas Hidráulicos,SUL,PR,234704
dez/16,Transmissões e Sistemas Hidráulicos,SUL,PR,10600
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,19105069
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,5266210
dez/16,Transmissões e Sistemas Hidráulicos,SUL,RS,33945
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,395
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,1873992
dez/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,285478
dez/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,12799
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1395984
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,78775
dez/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,10092
dez/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,5908
dez/16,Outros Óleos Lubrificantes Acabados,SUL,PR,116200
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,5362149
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,639913
dez/16,Outros Óleos Lubrificantes Acabados,SUL,RS,230688
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,346365
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,10460959
dez/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,5279480
nov/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,61402
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,120207
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,8520
nov/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,2780
nov/16,Engrenagens e Sistemas Circulatórios,SUL,PR,3123
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3154328
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,516974
nov/16,Engrenagens e Sistemas Circulatórios,SUL,RS,77056
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,777191
nov/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,241647
nov/16,Isolante Tipo A,SUDESTE,RJ,1042000
nov/16,Isolante Tipo A,SUDESTE,RJ,200079
nov/16,Isolante Tipo A,SUDESTE,SP,220
nov/16,Isolante Tipo A,SUDESTE,SP,146660
nov/16,Isolante Tipo A,SUDESTE,SP,4283
nov/16,Isolante Tipo B,SUDESTE,SP,178301
nov/16,Isolante Tipo B,SUDESTE,SP,158
nov/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,3259960
nov/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,694121
nov/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,84364
nov/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,47248
nov/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,908123
nov/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,118232
nov/16,Ciclo Otto,NORTE,AM,39664
nov/16,Ciclo Otto,NORDESTE,BA,262367
nov/16,Ciclo Otto,SUDESTE,MG,3752400
nov/16,Ciclo Otto,SUDESTE,MG,26624
nov/16,Ciclo Otto,CENTRO OESTE,MS,58710
nov/16,Ciclo Otto,CENTRO OESTE,MT,11640
nov/16,Ciclo Otto,SUL,PR,457446
nov/16,Ciclo Otto,SUDESTE,RJ,30222013
nov/16,Ciclo Otto,SUDESTE,RJ,7663116
nov/16,Ciclo Otto,SUL,RS,6334
nov/16,Ciclo Otto,SUDESTE,SP,3465
nov/16,Ciclo Otto,SUDESTE,SP,4051019
nov/16,Ciclo Otto,SUDESTE,SP,251184
nov/16,Ciclo Diesel,NORTE,AM,71016
nov/16,Ciclo Diesel,NORDESTE,BA,104555
nov/16,Ciclo Diesel,SUDESTE,MG,2105973
nov/16,Ciclo Diesel,SUDESTE,MG,17008
nov/16,Ciclo Diesel,CENTRO OESTE,MS,35467
nov/16,Ciclo Diesel,CENTRO OESTE,MT,4060
nov/16,Ciclo Diesel,SUL,PR,142204
nov/16,Ciclo Diesel,SUDESTE,RJ,24546363
nov/16,Ciclo Diesel,SUDESTE,RJ,3903234
nov/16,Ciclo Diesel,SUDESTE,SP,736
nov/16,Ciclo Diesel,SUDESTE,SP,2028461
nov/16,Ciclo Diesel,SUDESTE,SP,582787
nov/16,Motores 2 tempos,NORTE,AM,8760
nov/16,Motores 2 tempos,NORDESTE,BA,783
nov/16,Motores 2 tempos,SUDESTE,MG,24
nov/16,Motores 2 tempos,CENTRO OESTE,MS,20
nov/16,Motores 2 tempos,SUL,PR,497
nov/16,Motores 2 tempos,SUDESTE,RJ,760917
nov/16,Motores 2 tempos,SUDESTE,RJ,61744
nov/16,Motores 2 tempos,SUDESTE,SP,152174
nov/16,Motores 2 tempos,SUDESTE,SP,720
nov/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,73620
nov/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,148571
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,2901974
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,27554
nov/16,Transmissões e Sistemas Hidráulicos,SUL,PR,412608
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,19782378
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,3335393
nov/16,Transmissões e Sistemas Hidráulicos,SUL,RS,34284
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2694
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2482703
nov/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,560956
nov/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,25280
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1349590
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,36960
nov/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,14880
nov/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,18724
nov/16,Outros Óleos Lubrificantes Acabados,SUL,PR,232831
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,4894167
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,799113
nov/16,Outros Óleos Lubrificantes Acabados,SUL,RS,203945
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,350096
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,47691973
nov/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,45165279
out/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,51326
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,89798
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,20
out/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,2840
out/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MT,3260
out/16,Engrenagens e Sistemas Circulatórios,SUL,PR,6295
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,2941840
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,476619
out/16,Engrenagens e Sistemas Circulatórios,SUL,RS,106195
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,2460
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,1058264
out/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,255969
out/16,Isolante Tipo A,SUDESTE,MG,200
out/16,Isolante Tipo A,SUDESTE,RJ,520400
out/16,Isolante Tipo A,SUDESTE,RJ,89515
out/16,Isolante Tipo A,SUDESTE,SP,1245
out/16,Isolante Tipo A,SUDESTE,SP,124477
out/16,Isolante Tipo A,SUDESTE,SP,3807
out/16,Isolante Tipo B,SUDESTE,SP,1660
out/16,Isolante Tipo B,SUDESTE,SP,69749
out/16,Isolante Tipo B,SUDESTE,SP,16
out/16,Óleos Lubrificantes Marítimos,CENTRO OESTE,MS,1500
out/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,2506370
out/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,396444
out/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,96508
out/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,48848
out/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1062051
out/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,83447
out/16,Ciclo Otto,NORTE,AM,26856
out/16,Ciclo Otto,NORDESTE,BA,219302
out/16,Ciclo Otto,SUDESTE,MG,3976012
out/16,Ciclo Otto,SUDESTE,MG,3408
out/16,Ciclo Otto,CENTRO OESTE,MS,43811
out/16,Ciclo Otto,CENTRO OESTE,MT,1176
out/16,Ciclo Otto,SUL,PR,466809
out/16,Ciclo Otto,SUDESTE,RJ,29748422
out/16,Ciclo Otto,SUDESTE,RJ,7216063
out/16,Ciclo Otto,SUL,RS,1140
out/16,Ciclo Otto,SUDESTE,SP,8140
out/16,Ciclo Otto,SUDESTE,SP,4312590
out/16,Ciclo Otto,SUDESTE,SP,184388
out/16,Ciclo Diesel,NORTE,AM,9780
out/16,Ciclo Diesel,NORDESTE,BA,85532
out/16,Ciclo Diesel,SUDESTE,MG,2094893
out/16,Ciclo Diesel,SUDESTE,MG,2640
out/16,Ciclo Diesel,CENTRO OESTE,MS,32781
out/16,Ciclo Diesel,CENTRO OESTE,MT,10140
out/16,Ciclo Diesel,SUL,PR,174671
out/16,Ciclo Diesel,SUDESTE,RJ,24383321
out/16,Ciclo Diesel,SUDESTE,RJ,3479300
out/16,Ciclo Diesel,SUL,RS,1736
out/16,Ciclo Diesel,SUDESTE,SP,1152
out/16,Ciclo Diesel,SUDESTE,SP,2001339
out/16,Ciclo Diesel,SUDESTE,SP,414457
out/16,Motores 2 tempos,NORTE,AM,1944
out/16,Motores 2 tempos,NORDESTE,BA,605
out/16,Motores 2 tempos,SUDESTE,MG,42960
out/16,Motores 2 tempos,SUL,PR,5910
out/16,Motores 2 tempos,SUDESTE,RJ,600871
out/16,Motores 2 tempos,SUDESTE,RJ,13156
out/16,Motores 2 tempos,SUL,RS,2190
out/16,Motores 2 tempos,SUDESTE,SP,83379
out/16,Motores 2 tempos,SUDESTE,SP,1488
out/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,19020
out/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,133983
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,3356421
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,49902
out/16,Transmissões e Sistemas Hidráulicos,SUL,PR,470496
out/16,Transmissões e Sistemas Hidráulicos,SUL,PR,39592
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,22029053
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,5059949
out/16,Transmissões e Sistemas Hidráulicos,SUL,RS,46579
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2055
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2991887
out/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,710548
out/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,8344
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1411295
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,44167
out/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,9980
out/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,13204
out/16,Outros Óleos Lubrificantes Acabados,SUL,PR,230487
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,5869778
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,672393
out/16,Outros Óleos Lubrificantes Acabados,SUL,RS,14509
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,250191
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,48701627
out/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,42709905
set/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,49425
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,112698
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,480
set/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,2000
set/16,Engrenagens e Sistemas Circulatórios,SUL,PR,5663
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3611566
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,812647
set/16,Engrenagens e Sistemas Circulatórios,SUL,RS,139906
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,3485
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,887796
set/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,152101
set/16,Isolante Tipo A,SUDESTE,RJ,1271000
set/16,Isolante Tipo A,SUDESTE,RJ,261536
set/16,Isolante Tipo A,SUDESTE,SP,5425
set/16,Isolante Tipo A,SUDESTE,SP,14154
set/16,Isolante Tipo B,SUDESTE,SP,48962
set/16,Isolante Tipo B,SUDESTE,SP,16
set/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,2553033
set/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,684186
set/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,79788
set/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,33376
set/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1511081
set/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,162633
set/16,Ciclo Otto,NORTE,AM,63072
set/16,Ciclo Otto,NORDESTE,BA,281870
set/16,Ciclo Otto,SUDESTE,MG,4017010
set/16,Ciclo Otto,SUDESTE,MG,13896
set/16,Ciclo Otto,CENTRO OESTE,MS,55015
set/16,Ciclo Otto,CENTRO OESTE,MT,7944
set/16,Ciclo Otto,NORTE,PA,200
set/16,Ciclo Otto,NORTE,PA,200
set/16,Ciclo Otto,SUL,PR,582000
set/16,Ciclo Otto,SUDESTE,RJ,31420354
set/16,Ciclo Otto,SUDESTE,RJ,7519096
set/16,Ciclo Otto,SUL,RS,4484
set/16,Ciclo Otto,SUDESTE,SP,3136
set/16,Ciclo Otto,SUDESTE,SP,4430344
set/16,Ciclo Otto,SUDESTE,SP,133488
set/16,Ciclo Diesel,NORTE,AM,80952
set/16,Ciclo Diesel,NORDESTE,BA,106711
set/16,Ciclo Diesel,SUDESTE,MG,2584352
set/16,Ciclo Diesel,SUDESTE,MG,35408
set/16,Ciclo Diesel,CENTRO OESTE,MS,24104
set/16,Ciclo Diesel,CENTRO OESTE,MT,7992
set/16,Ciclo Diesel,SUL,PR,143223
set/16,Ciclo Diesel,SUL,PR,99277
set/16,Ciclo Diesel,SUDESTE,RJ,29293872
set/16,Ciclo Diesel,SUDESTE,RJ,6705559
set/16,Ciclo Diesel,SUL,RS,1820
set/16,Ciclo Diesel,SUDESTE,SP,2480
set/16,Ciclo Diesel,SUDESTE,SP,2177884
set/16,Ciclo Diesel,SUDESTE,SP,456868
set/16,Motores 2 tempos,NORDESTE,BA,220
set/16,Motores 2 tempos,SUDESTE,MG,24564
set/16,Motores 2 tempos,SUL,PR,5181
set/16,Motores 2 tempos,SUDESTE,RJ,1321729
set/16,Motores 2 tempos,SUDESTE,RJ,294568
set/16,Motores 2 tempos,SUDESTE,SP,72797
set/16,Motores 2 tempos,SUDESTE,SP,120
set/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,40756
set/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,165265
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,3571123
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,32980
set/16,Transmissões e Sistemas Hidráulicos,SUL,PR,401527
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,22788014
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,3360413
set/16,Transmissões e Sistemas Hidráulicos,SUL,RS,59878
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,1215
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2472063
set/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,180747
set/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,12375
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1365444
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,58909
set/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,20588
set/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,23968
set/16,Outros Óleos Lubrificantes Acabados,SUL,PR,205583
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,7129830
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,566826
set/16,Outros Óleos Lubrificantes Acabados,SUL,RS,21025
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,166513
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,11294382
set/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,40640435
ago/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,41715
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,102100
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,2940
ago/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,11800
ago/16,Engrenagens e Sistemas Circulatórios,SUL,PR,24136
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3172045
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,569064
ago/16,Engrenagens e Sistemas Circulatórios,SUL,RS,8155
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,1052211
ago/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,126206
ago/16,Isolante Tipo A,SUDESTE,MG,200
ago/16,Isolante Tipo A,SUDESTE,RJ,492000
ago/16,Isolante Tipo A,SUDESTE,RJ,55538
ago/16,Isolante Tipo A,SUDESTE,SP,89095
ago/16,Isolante Tipo A,SUDESTE,SP,86631
ago/16,Isolante Tipo B,SUDESTE,SP,93467
ago/16,Isolante Tipo B,SUDESTE,SP,9
ago/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,2492009
ago/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,604257
ago/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,24
ago/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,353494
ago/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,117812
ago/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1510830
ago/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,169005
ago/16,Ciclo Otto,NORTE,AM,64454
ago/16,Ciclo Otto,NORDESTE,BA,281215
ago/16,Ciclo Otto,SUDESTE,MG,4109418
ago/16,Ciclo Otto,SUDESTE,MG,7267
ago/16,Ciclo Otto,CENTRO OESTE,MS,82198
ago/16,Ciclo Otto,CENTRO OESTE,MT,8976
ago/16,Ciclo Otto,SUL,PR,638423
ago/16,Ciclo Otto,SUL,PR,111693
ago/16,Ciclo Otto,SUDESTE,RJ,29738816
ago/16,Ciclo Otto,SUDESTE,RJ,8882271
ago/16,Ciclo Otto,SUDESTE,SP,5484
ago/16,Ciclo Otto,SUDESTE,SP,4119891
ago/16,Ciclo Otto,SUDESTE,SP,175442
ago/16,Ciclo Diesel,NORTE,AM,42380
ago/16,Ciclo Diesel,NORDESTE,BA,85009
ago/16,Ciclo Diesel,SUDESTE,MG,7388866
ago/16,Ciclo Diesel,SUDESTE,MG,3400
ago/16,Ciclo Diesel,CENTRO OESTE,MS,39529
ago/16,Ciclo Diesel,CENTRO OESTE,MT,8200
ago/16,Ciclo Diesel,SUL,PR,163392
ago/16,Ciclo Diesel,SUDESTE,RJ,29065454
ago/16,Ciclo Diesel,SUDESTE,RJ,5395596
ago/16,Ciclo Diesel,SUDESTE,SP,24
ago/16,Ciclo Diesel,SUDESTE,SP,2126646
ago/16,Ciclo Diesel,SUDESTE,SP,452102
ago/16,Motores 2 tempos,NORDESTE,BA,95
ago/16,Motores 2 tempos,SUDESTE,MG,26352
ago/16,Motores 2 tempos,SUDESTE,MG,4320
ago/16,Motores 2 tempos,CENTRO OESTE,MS,1008
ago/16,Motores 2 tempos,SUL,PR,12011
ago/16,Motores 2 tempos,SUDESTE,RJ,999637
ago/16,Motores 2 tempos,SUDESTE,RJ,70539
ago/16,Motores 2 tempos,SUDESTE,SP,54707
ago/16,Motores 2 tempos,SUDESTE,SP,108
ago/16,Transmissões e Sistemas Hidráulicos,NORTE,AM,5808
ago/16,Transmissões e Sistemas Hidráulicos,NORDESTE,BA,139802
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,8385737
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,MG,58981
ago/16,Transmissões e Sistemas Hidráulicos,SUL,PR,470339
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,21514078
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,RJ,3656626
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,72
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,2665213
ago/16,Transmissões e Sistemas Hidráulicos,SUDESTE,SP,287887
ago/16,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,15347
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,1377444
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,17233
ago/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,10548
ago/16,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,20120
ago/16,Outros Óleos Lubrificantes Acabados,SUL,PR,248071
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,7497018
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,716481
ago/16,Outros Óleos Lubrificantes Acabados,SUL,RS,11657
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,220891
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,13955345
ago/16,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,6162323
jul/16,Engrenagens e Sistemas Circulatórios,NORDESTE,BA,43550
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,242825
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,MG,121190
jul/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MS,4800
jul/16,Engrenagens e Sistemas Circulatórios,CENTRO OESTE,MT,400
jul/16,Engrenagens e Sistemas Circulatórios,SUL,PR,3260
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,3140374
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,RJ,766235
jul/16,Engrenagens e Sistemas Circulatórios,SUL,RS,358857
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,2870
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,998003
jul/16,Engrenagens e Sistemas Circulatórios,SUDESTE,SP,183015
jul/16,Isolante Tipo A,SUDESTE,MG,56
jul/16,Isolante Tipo A,SUDESTE,RJ,630000
jul/16,Isolante Tipo A,SUDESTE,RJ,93792
jul/16,Isolante Tipo A,SUDESTE,SP,2188
jul/16,Isolante Tipo A,SUDESTE,SP,83699
jul/16,Isolante Tipo B,SUDESTE,SP,240168
jul/16,Óleos Lubrificantes Marítimos,CENTRO OESTE,MS,984
jul/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,2716650
jul/16,Óleos Lubrificantes Marítimos,SUDESTE,RJ,675624
jul/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,360812
jul/16,Óleos Lubrificantes Marítimos,SUDESTE,SP,143188
jul/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,1260933
jul/16,Óleos Lubrificantes Ferroviários,SUDESTE,RJ,262508
jul/16,Ciclo Otto,NORTE,AM,58008
jul/16,Ciclo Otto,NORDESTE,BA,177445
jul/16,Ciclo Otto,SUDESTE,MG,7791947
jul/16,Ciclo Otto,SUDESTE,MG,4030344
jul/16,Ciclo Otto,CENTRO OESTE,MS,80761
